city,loc,pop,state,zip
HOUSTON,-95.303199,31180,TX,77016
HOUSTON,-95.255485,26502,TX,77017
HOUSTON,-95.426631,25857,TX,77018
HOUSTON,-95.40539,15280,TX,77019
HOUSTON,-95.312101,28011,TX,77020
HOUSTON,-95.356151,23815,TX,77021
HOUSTON,-95.376862,27417,TX,77022
HOUSTON,-95.317777,31983,TX,77023
HOUSTON,-95.520063,30766,TX,77024
HOUSTON,-95.434107,21618,TX,77025
HOUSTON,-95.328775,27744,TX,77026
HOUSTON,-95.446032,11422,TX,77027
HOUSTON,-95.287886,17943,TX,77028
JACINTO CITY,-95.254861,17739,TX,77029
V A HOSPITAL,-95.40619,10462,TX,77030
HOUSTON,-95.541281,14021,TX,77031
HOUSTON,-95.329883,8373,TX,77032
HOUSTON,-95.338157,28295,TX,77033
HOUSTON,-95.221615,21593,TX,77034
HOUSTON,-95.485368,30746,TX,77035
HOUSTON,-95.540464,55414,TX,77036
HOUSTON,-95.393515,14286,TX,77037
HOUSTON,-95.438601,15653,TX,77038
HOUSTON,-95.33338,23839,TX,77039
JERSEY VILLAGE,-95.529969,33052,TX,77040
HOUSTON,-95.581663,14790,TX,77041
HOUSTON,-95.558895,31505,TX,77042
HOUSTON,-95.560734,21752,TX,77043
HOUSTON,-95.19757,10669,TX,77044
HOUSTON,-95.438166,22145,TX,77045
HOUSTON,-95.431845,557,TX,77046
HOUSTON,-95.374993,9588,TX,77047
HOUSTON,-95.341606,13873,TX,77048
HOUSTON,-95.184815,14445,TX,77049
HOUSTON,-95.284837,3709,TX,77050
HOUSTON,-95.368763,13776,TX,77051
HOUSTON,-95.458709,20720,TX,77053
HOUSTON,-95.401677,12399,TX,77054
HOUSTON,-95.495787,36187,TX,77055
HOUSTON,-95.468282,13544,TX,77056
HOUSTON,-95.490253,28217,TX,77057
HOUSTON,-95.057413,5556,TX,77058
HOUSTON,-95.113354,6185,TX,77059
HOUSTON,-95.398061,31443,TX,77060
HOUSTON,-95.278987,20966,TX,77061
HOUSTON,-95.130292,25303,TX,77062
HOUSTON,-95.522039,24156,TX,77063
HOUSTON,-95.556894,21388,TX,77064
HOUSTON,-95.61063,17370,TX,77065
HOUSTON,-95.494717,23310,TX,77066
HOUSTON,-95.452158,18416,TX,77067
HOUSTON,-95.489661,7670,TX,77068
HOUSTON,-95.520827,11617,TX,77069
HOUSTON,-95.58027,25735,TX,77070
HOUSTON,-95.517554,21037,TX,77071
HOUSTON,-95.586155,41808,TX,77072
HOUSTON,-95.408671,10208,TX,77073
HOUSTON,-95.510588,32691,TX,77074
HOUSTON,-95.259983,16943,TX,77075
HOUSTON,-95.383442,23881,TX,77076
HOUSTON,-95.602991,32090,TX,77077
HOUSTON,-95.258208,12300,TX,77078
HOUSTON,-95.597993,29891,TX,77079
HOUSTON,-95.522986,39465,TX,77080
HOUSTON,-95.484531,33787,TX,77081
HOUSTON,-95.628533,23875,TX,77082
HOUSTON,-95.651098,38124,TX,77083
HOUSTON,-95.662329,45204,TX,77084
HOUSTON,-95.481945,6519,TX,77085
HOUSTON,-95.493868,16075,TX,77086
HOUSTON,-95.301062,31112,TX,77087
HOUSTON,-95.453877,44595,TX,77088
HOUSTON,-95.221786,37678,TX,77089
HOUSTON,-95.447002,22054,TX,77090
HOUSTON,-95.443521,21341,TX,77091
HOUSTON,-95.472031,31872,TX,77092
HOUSTON,-95.340286,39118,TX,77093
HOUSTON,-95.710742,1168,TX,77094
HOUSTON,-95.648082,24418,TX,77095
HOUSTON,-95.486066,32124,TX,77096
HOUSTON,-95.411778,10436,TX,77098
HOUSTON,-95.586613,40503,TX,77099
CONROE,-95.452667,20150,TX,77301
GRANGERLAND,-95.416087,5767,TX,77302
CUT AND SHOOT,-95.369725,14683,TX,77303
PANORAMA VILLAGE,-95.495244,9625,TX,77304
CLEVELAND,-95.020152,21298,TX,77327
COLDSPRING,-95.10858,3182,TX,77331
GOODRICH,-94.95922,1441,TX,77335
HUFFMAN,-95.105069,6529,TX,77336
HUMBLE,-95.282476,19090,TX,77338
HUMBLE,-95.210716,28083,TX,77339
HUNTSVILLE,-95.534186,48879,TX,77340
HUMBLE,-95.170654,13004,TX,77345
HUMBLE,-95.172815,15984,TX,77346
SEGNO,-94.935278,24261,TX,77351
MAGNOLIA,-95.688989,15638,TX,77355
MONTGOMERY,-95.650342,12002,TX,77356
NEW CANEY,-95.197968,13214,TX,77357
NEW WAVERLY,-95.453194,1977,TX,77358
OAKHURST,-95.309478,283,TX,77359
PINEHURST,-95.681406,2498,TX,77362
PLANTERSVILLE,-95.849812,1333,TX,77363
POINTBLANK,-95.229494,2911,TX,77364
PORTER,-95.268613,13541,TX,77365
SHEPHERD,-95.092913,9604,TX,77371
SPLENDORA,-95.199308,11287,TX,77372
SPRING,-95.377329,33118,TX,77373
TOMBALL,-95.62006,19801,TX,77375
WILLIS,-95.497583,9988,TX,77378
KLEIN,-95.528481,35275,TX,77379
THE WOODLANDS,-95.468944,16541,TX,77380
THE WOODLANDS,-95.500743,19466,TX,77381
CONROE,-95.492392,1635,TX,77384
CONROE,-95.428789,7311,TX,77385
SPRING,-95.423943,8379,TX,77386
SPRING,-95.469456,21805,TX,77388
SPRING,-95.506624,8540,TX,77389
HUMBLE,-95.262186,16163,TX,77396
BELLAIRE,-95.461106,13913,TX,77401
SARGENT,-95.92817,19305,TX,77414
BEASLEY,-95.968145,2151,TX,77417
BELLVILLE,-96.253083,6771,TX,77418
BLESSING,-96.217956,1285,TX,77419
BOLING,-95.974045,3459,TX,77420
BRAZORIA,-95.586683,12583,TX,77422
BROOKSHIRE,-95.975537,4990,TX,77423
CHAPPELL HILL,-96.234739,2916,TX,77426
CYPRESS,-95.635778,18527,TX,77429
DAMON,-95.703577,1493,TX,77430
DANEVANG,-96.19765,278,TX,77432
CYPRESS,-95.702456,1983,TX,77433
EAGLE LAKE,-96.335367,4543,TX,77434
EAST BERNARD,-96.121115,5773,TX,77435
EL CAMPO,-96.274266,15829,TX,77437
ELMATON,-96.13351,470,TX,77440
FULSHEAR,-95.897682,193,TX,77441
GARWOOD,-96.491925,2231,TX,77442
GUY,-95.770227,343,TX,77444
HEMPSTEAD,-96.071648,5883,TX,77445
HOCKLEY,-95.810447,5040,TX,77447
PARK ROW,-95.729267,22664,TX,77449
PARK ROW,-95.744506,28533,TX,77450
LOUISE,-96.392374,2431,TX,77455
MARKHAM,-96.092768,2015,TX,77456
MATAGORDA,-95.951891,1455,TX,77457
MIDFIELD,-96.226527,286,TX,77458
MISSOURI CITY,-95.542284,16067,TX,77459
NEEDVILLE,-95.827288,7609,TX,77461
PALACIOS,-96.215439,5607,TX,77465
PLEDGER,-95.898591,345,TX,77468
CLODINE,-95.752122,36014,TX,77469
ROSENBERG,-95.798213,22182,TX,77471
SEALY,-96.159189,8680,TX,77474
STAFFORD,-95.567764,18952,TX,77477
SUGAR LAND,-95.621856,36536,TX,77478
SUGAR LAND,-95.606591,20219,TX,77479
SWEENY,-95.700363,5077,TX,77480
VAN VLECK,-95.938903,6011,TX,77482
WADSWORTH,-95.971307,145,TX,77483
WALLER,-95.961275,10513,TX,77484
WALLIS,-96.045574,3380,TX,77485
WEST COLUMBIA,-95.669388,9777,TX,77486
WHARTON,-96.085828,12326,TX,77488
MISSOURI CITY,-95.511512,27760,TX,77489
PARK ROW,-95.815988,10312,TX,77493
PARK ROW,-95.811675,2684,TX,77494
PASADENA,-95.198193,31270,TX,77502
PASADENA,-95.15721,23019,TX,77503
PASADENA,-95.188478,18518,TX,77504
PASADENA,-95.146388,10978,TX,77505
PASADENA,-95.19895,33656,TX,77506
PASADENA,-95.079365,0,TX,77507
ALTA LOMA,-95.089429,11098,TX,77510
ALVIN,-95.251535,30979,TX,77511
MONROE CITY,-94.554819,7969,TX,77514
ANGLETON,-95.446661,29204,TX,77515
ARCADIA,-95.129003,3377,TX,77517
BACLIFF,-94.989293,5465,TX,77518
BATSON,-94.60959,1071,TX,77519
BAYTOWN,-94.965265,43386,TX,77520
BAYTOWN,-94.969549,30277,TX,77521
CHANNELVIEW,-95.131655,23408,TX,77530
CLUTE,-95.402595,13361,TX,77531
BARRETT,-95.07522,13679,TX,77532
DANBURY,-95.343465,2522,TX,77534
DAYTON,-94.878747,16229,TX,77535
DEER PARK,-95.122192,25806,TX,77536
DEVERS,-94.574615,570,TX,77538
SAN LEON,-95.034496,21905,TX,77539
QUINTANA,-95.371389,17049,TX,77541
FRESNO,-95.462608,3144,TX,77545
FRIENDSWOOD,-95.187888,32217,TX,77546
GALENA PARK,-95.240001,9306,TX,77547
GALVESTON,-94.79297,31879,TX,77550
GALVESTON,-94.830334,22680,TX,77551
GALVESTON,-94.913716,5495,TX,77554
HANKAMER,-94.593846,233,TX,77560
HIGHLANDS,-95.039286,17005,TX,77562
HITCHCOCK,-94.992591,8591,TX,77563
HULL,-94.660382,3386,TX,77564
CLEAR LAKE SHORE,-95.039209,4101,TX,77565
LAKE JACKSON,-95.440119,24000,TX,77566
LA MARQUE,-94.974159,13884,TX,77568
SHOREACRES,-95.05721,31556,TX,77571
LEAGUE CITY,-95.096274,41580,TX,77573
AMES,-94.763819,14511,TX,77575
LIVERPOOL,-95.240754,2023,TX,77577
MANVEL,-95.35033,4754,TX,77578
PEARLAND,-95.272069,20807,TX,77581
ROSHARON,-95.453732,8495,TX,77583
PEARLAND,-95.320778,14234,TX,77584
SARATOGA,-94.571718,1921,TX,77585
EL LAGO,-95.028739,9490,TX,77586
SOUTH HOUSTON,-95.22582,16109,TX,77587
TEXAS CITY,-94.920298,30108,TX,77590
TEXAS CITY,-94.994204,10099,TX,77591
WALLISVILLE,-94.675896,1072,TX,77597
WEBSTER,-95.143985,11453,TX,77598
BRIDGE CITY,-93.847293,13688,TX,77611
BUNA,-93.991263,9023,TX,77612
DEWEYVILLE,-93.77305,3133,TX,77614
FRED,-94.185948,1973,TX,77616
GROVES,-93.915187,16865,TX,77619
HAMSHIRE,-94.318739,571,TX,77622
HILLISTER,-94.407588,1326,TX,77624
KOUNTZE,-94.325905,7073,TX,77625
NEDERLAND,-94.001192,22035,TX,77627
WEST ORANGE,-93.771883,39125,TX,77630
PORT ACRES,-93.962562,24605,TX,77640
PORT ARTHUR,-93.926962,33943,TX,77642
CRYSTAL BEACH,-94.611678,2807,TX,77650
PORT NECHES,-93.962624,13009,TX,77651
SILSBEE,-94.190726,27117,TX,77656
SOUR LAKE,-94.373341,4138,TX,77659
SPURGER,-94.212745,2516,TX,77660
VIDOR,-94.000779,27702,TX,77662
WARREN,-94.411974,2465,TX,77664
WINNIE,-94.339499,2716,TX,77665
BEAUMONT,-94.103896,18121,TX,77701
BEAUMONT,-94.125412,4396,TX,77702
BEAUMONT,-94.119698,16003,TX,77703
BEAUMONT,-94.115673,26134,TX,77705
BEAUMONT,-94.164816,25388,TX,77706
BEAUMONT,-94.175541,15366,TX,77707
BEAUMONT,-94.160357,10782,TX,77708
BEAUMONT,-94.260719,10798,TX,77713
BRYAN,-96.36616,12190,TX,77801
BRYAN,-96.335143,19306,TX,77802
BRYAN,-96.371398,32052,TX,77803
ANDERSON,-96.001822,1792,TX,77830
SINGLETON,-95.933569,1079,TX,77831
BRENHAM,-96.402769,20178,TX,77833
BURTON,-96.592475,2444,TX,77835
CALDWELL,-96.714292,7873,TX,77836
CALVERT,-96.67107,1829,TX,77837
COLLEGE STATION,-96.31227,45766,TX,77840
COLLEGE STATION,-96.340001,10425,TX,77843
COLLEGE STATION,-96.317113,1908,TX,77845
CONCORD,-96.102643,143,TX,77850
DIME BOX,-96.824781,699,TX,77853
FRANKLIN,-96.442643,4144,TX,77856
HEARNE,-96.584256,7655,TX,77859
IOLA,-96.091075,1418,TX,77861
MADISONVILLE,-95.909094,5532,TX,77864
MARQUEZ,-96.237499,1047,TX,77865
NAVASOTA,-96.059357,12634,TX,77868
HILLTOP LAKES,-96.147274,2540,TX,77871
NORTH ZULCH,-96.092486,1887,TX,77872
RICHARDS,-95.861053,787,TX,77873
SOMERVILLE,-96.535825,5752,TX,77879
WASHINGTON,-96.224948,616,TX,77880
VICTORIA,-96.999347,50119,TX,77901
VICTORIA,-96.998993,18982,TX,77904
BLOOMINGTON,-96.884076,4452,TX,77951
CUERO,-97.281247,8321,TX,77954
EDNA,-96.648766,8987,TX,77957
GANADO,-96.503078,2876,TX,77962
GOLIAD,-97.378321,5980,TX,77963
HALLETTSVILLE,-96.923423,6905,TX,77964
INEZ,-96.800294,808,TX,77968
LOLITA,-96.47933,2632,TX,77971
MEYERSVILLE,-97.304161,45,TX,77974
MOULTON,-97.103122,2459,TX,77975
PORT LAVACA,-96.625941,15627,TX,77979
PORT O CONNOR,-96.775131,5,TX,77982
SEADRIFT,-96.702279,1965,TX,77983
SHINER,-97.163955,3596,TX,77984
TIVOLI,-96.887172,965,TX,77990
WESTHOFF,-97.351102,2069,TX,77994
YOAKUM,-97.13063,9747,TX,77995
ATASCOSA,-98.74212,2943,TX,78002
BANDERA,-99.045279,5538,TX,78003
BERGHEIM,-98.593258,763,TX,78004
BIGFOOT,-98.85823,328,TX,78005
SISTERDALE,-98.713406,14427,TX,78006
CALLIHAM,-98.407873,230,TX,78007
CAMPBELLTON,-98.256573,475,TX,78008
CASTROVILLE,-98.882391,4262,TX,78009
CAMP VERDE,-99.00714,2704,TX,78010
CHARLOTTE,-98.707001,1990,TX,78011
COMFORT,-98.843772,3253,TX,78013
COTULLA,-99.232818,4369,TX,78014
DEVINE,-98.908994,6887,TX,78016
DILLEY,-99.174684,3396,TX,78017
ENCINAL,-99.340902,821,TX,78019
FOWLERTON,-98.851821,76,TX,78021
GEORGE WEST,-98.116159,4093,TX,78022
GREY FOREST,-98.703534,3552,TX,78023
HUNT,-99.482329,263,TX,78024
INGRAM,-99.269022,7005,TX,78025
JOURDANTON,-98.544037,4615,TX,78026
KENDALIA,-98.516556,251,TX,78027
KERRVILLE,-99.140817,26128,TX,78028
LA COSTE,-98.812466,1320,TX,78039
LAREDO,-99.498579,43486,TX,78040
LAREDO,-99.490653,46156,TX,78041
RIO BRAVO,-99.465488,42505,TX,78043
LYTLE,-98.794489,2078,TX,78052
MC COY,-98.371565,34,TX,78053
MEDINA,-99.306431,1590,TX,78055
MICO,-98.882106,230,TX,78056
MOORE,-98.987403,767,TX,78057
MOUNTAIN HOME,-99.318607,207,TX,78058
NATALIA,-98.855158,4136,TX,78059
OAKVILLE,-98.055392,261,TX,78060
PEARSALL,-99.094361,8981,TX,78061
LAKEHILLS,-98.922118,3187,TX,78063
PLEASANTON,-98.483061,11977,TX,78064
POTEET,-98.624071,9523,TX,78065
RIOMEDINA,-98.866865,687,TX,78066
SAN YGNACIO,-99.427148,871,TX,78067
SOMERSET,-98.621401,3477,TX,78069
SPRING BRANCH,-98.378786,1544,TX,78070
THREE RIVERS,-98.178162,3190,TX,78071
TILDEN,-98.569322,575,TX,78072
VON ORMY,-98.667741,2911,TX,78073
WHITSETT,-98.256484,135,TX,78075
ZAPATA,-99.250625,8408,TX,78076
ADKINS,-98.26504,3611,TX,78101
BEEVILLE,-97.761571,23211,TX,78102
CIBOLO,-98.227983,6062,TX,78108
CONVERSE,-98.321673,13291,TX,78109
ECLETO,-97.741185,0,TX,78111
ELMENDORF,-98.371982,2251,TX,78112
FALLS CITY,-98.015632,964,TX,78113
FLORESVILLE,-98.193589,11510,TX,78114
GILLETT,-97.834325,641,TX,78116
HOBSON,-97.970743,302,TX,78117
KARNES CITY,-97.90707,3827,TX,78118
KENEDY,-97.845601,5118,TX,78119
LA VERNIA,-98.112971,4529,TX,78121
LEESVILLE,-97.756622,206,TX,78122
MC QUEENEY,-98.037591,2055,TX,78123
MARION,-98.151709,4167,TX,78124
CANYON LAKE,-98.113041,32975,TX,78130
CANYON LAKE,-98.167212,6412,TX,78132
CANYON LAKE,-98.249412,8428,TX,78133
NIXON,-97.752898,2953,TX,78140
NORDHEIM,-97.594579,655,TX,78141
POTH,-98.08247,3000,TX,78147
RANDOLPH A F B,-98.306742,13215,TX,78148
RANDOLPH A F B,-98.279193,4079,TX,78150
RUNGE,-97.713824,1603,TX,78151
SAINT HEDWIG,-98.195223,1685,TX,78152
SELMA,-98.272214,10332,TX,78154
SEGUIN,-97.962801,32348,TX,78155
SMILEY,-97.622712,972,TX,78159
STOCKDALE,-97.935082,3085,TX,78160
SUTHERLAND SPRIN,-98.070794,1051,TX,78161
WETMORE,-98.437846,5491,TX,78163
YORKTOWN,-97.512056,3733,TX,78164
BALCONES HEIGHTS,-98.526352,43037,TX,78201
SAN ANTONIO,-98.460112,12043,TX,78202
SAN ANTONIO,-98.460127,7261,TX,78203
SAN ANTONIO,-98.5063,11526,TX,78204
SAN ANTONIO,-98.492509,1714,TX,78205
SAN ANTONIO,-98.525967,58355,TX,78207
SAN ANTONIO,-98.458983,5007,TX,78208
ALAMO HEIGHTS,-98.455774,34701,TX,78209
SAN ANTONIO,-98.465796,39300,TX,78210
SAN ANTONIO,-98.545219,30417,TX,78211
OLMOS PARK,-98.495815,29762,TX,78212
CASTLE HILLS,-98.522679,36060,TX,78213
SAN ANTONIO,-98.492436,23338,TX,78214
SAN ANTONIO,-98.479338,1264,TX,78215
SAN ANTONIO,-98.497511,30435,TX,78216
SAN ANTONIO,-98.419444,27925,TX,78217
SAN ANTONIO,-98.403184,29276,TX,78218
KIRBY,-98.397315,14249,TX,78219
SAN ANTONIO,-98.412791,17035,TX,78220
SAN ANTONIO,-98.505417,35392,TX,78221
SAN ANTONIO,-98.396005,12729,TX,78222
SAN ANTONIO,-98.435628,38381,TX,78223
SAN ANTONIO,-98.539335,14894,TX,78224
SAN ANTONIO,-98.524494,13803,TX,78225
SAN ANTONIO,-98.551095,7141,TX,78226
SAN ANTONIO,-98.643311,42329,TX,78227
SAN ANTONIO,-98.569871,58136,TX,78228
SAN ANTONIO,-98.569726,22681,TX,78229
SAN ANTONIO,-98.552117,30253,TX,78230
SHAVANO PARK,-98.536817,7504,TX,78231
HOLLYWOOD PARK,-98.4673,27332,TX,78232
LIVE OAK,-98.369128,36334,TX,78233
FORT SAM HOUSTON,-98.435404,8258,TX,78234
BROOKS A F B,-98.439444,885,TX,78235
WILFORD HALL U S,-98.613367,8707,TX,78236
SAN ANTONIO,-98.564546,38900,TX,78237
LEON VALLEY,-98.615451,20840,TX,78238
WINDCREST,-98.361604,21781,TX,78239
SAN ANTONIO,-98.600566,33776,TX,78240
KELLY A F B,-98.578063,1784,TX,78241
SAN ANTONIO,-98.610927,24343,TX,78242
SAN ANTONIO,-98.347585,13798,TX,78244
SAN ANTONIO,-98.689494,20410,TX,78245
WETMORE,-98.409783,25572,TX,78247
SAN ANTONIO,-98.520105,4469,TX,78248
SAN ANTONIO,-98.611666,19127,TX,78249
SAN ANTONIO,-98.668765,43845,TX,78250
SAN ANTONIO,-98.655472,15297,TX,78251
SAN ANTONIO,-98.646395,1378,TX,78252
SAN ANTONIO,-98.747931,3861,TX,78253
SAN ANTONIO,-98.724841,1340,TX,78254
SAN ANTONIO,-98.655572,2544,TX,78255
SAN ANTONIO,-98.625215,1237,TX,78256
SAN ANTONIO,-98.613701,1360,TX,78257
SAN ANTONIO,-98.496699,2877,TX,78258
SAN ANTONIO,-98.444495,3865,TX,78259
SAN ANTONIO,-98.475908,1684,TX,78260
SAN ANTONIO,-98.419092,487,TX,78261
SAN ANTONIO,-98.317386,2836,TX,78263
SAN ANTONIO,-98.472272,3723,TX,78264
GARDEN RIDGE,-98.312774,2016,TX,78266
ALICE,-98.083622,28292,TX,78332
ARANSAS PASS,-97.159091,9087,TX,78336
ARMSTRONG,-97.709291,148,TX,78338
BAYSIDE,-97.210643,454,TX,78340
BISHOP,-97.783031,4608,TX,78343
BRUNI,-98.850108,508,TX,78344
CONCEPCION,-98.381489,3458,TX,78349
ENCINO,-98.192168,703,TX,78353
FALFURRIAS,-98.140844,7501,TX,78355
FREER,-98.606129,3922,TX,78357
FULTON,-96.808377,0,TX,78358
GUERRA,-98.918886,34,TX,78360
HEBBRONVILLE,-98.682888,5078,TX,78361
INGLESIDE,-97.206906,5871,TX,78362
KINGSVILLE NAVAL,-97.859598,28435,TX,78363
MATHIS,-97.809659,11068,TX,78368
MIRANDO CITY,-99.001117,584,TX,78369
ODEM,-97.583752,3299,TX,78370
ORANGE GROVE,-97.983835,4339,TX,78372
PORTLAND,-97.316931,15830,TX,78374
PREMONT,-98.133018,4051,TX,78375
REALITOS,-98.535493,520,TX,78376
REFUGIO,-97.276665,4004,TX,78377
RIVIERA,-97.778707,1839,TX,78379
ROBSTOWN,-97.699523,24903,TX,78380
ROCKPORT,-97.068773,16944,TX,78382
SANDIA,-97.897849,2053,TX,78383
SAN DIEGO,-98.250297,5018,TX,78384
SARITA,-97.857627,312,TX,78385
SINTON,-97.519582,9051,TX,78387
SKIDMORE,-97.666071,1785,TX,78389
TAFT,-97.396623,6140,TX,78390
TYNAN,-97.754881,327,TX,78391
WOODSBORO,-97.31921,2559,TX,78393
CORPUS CHRISTI,-97.402994,5811,TX,78401
CORPUS CHRISTI,-97.385659,451,TX,78402
CORPUS CHRISTI,-97.401255,17395,TX,78404
CORPUS CHRISTI,-97.427132,17437,TX,78405
CORPUS CHRISTI,-97.51445,1556,TX,78406
CORPUS CHRISTI,-97.435597,6334,TX,78407
CORPUS CHRISTI,-97.43815,10071,TX,78408
CORPUS CHRISTI,-97.527034,2655,TX,78409
CORPUS CHRISTI,-97.596002,20860,TX,78410
CORPUS CHRISTI,-97.387732,27625,TX,78411
CORPUS CHRISTI,-97.353694,33510,TX,78412
CORPUS CHRISTI,-97.39832,27278,TX,78413
CORPUS CHRISTI,-97.365016,8600,TX,78414
CORPUS CHRISTI,-97.40778,39998,TX,78415
CORPUS CHRISTI,-97.43468,16634,TX,78416
CORPUS CHRISTI,-97.449429,3075,TX,78417
CORPUS CHRISTI,-97.266558,20449,TX,78418
CORPUS CHRISTI,-97.27636,1873,TX,78419
CORPUS CHRISTI,-97.396624,0,TX,78473
MCALLEN,-98.235871,53932,TX,78501
MCALLEN,-98.251974,14820,TX,78503
MCALLEN,-98.230253,15182,TX,78504
ALAMO,-98.116445,16555,TX,78516
BROWNSVILLE,-97.517413,50091,TX,78520
BROWNSVILLE,-97.461236,79463,TX,78521
DELMITA,-98.396553,55,TX,78536
DONNA,-98.052925,20909,TX,78537
MONTE ALTO,-97.975473,16225,TX,78538
EDINBURG,-98.156922,52534,TX,78539
GARCIASVILLE,-98.669112,5741,TX,78547
GRULLA,-98.596041,303,TX,78548
HARGILL,-97.99933,1294,TX,78549
HARLINGEN,-97.688981,43292,TX,78550
HARLINGEN,-97.746771,21672,TX,78552
HIDALGO,-98.253641,3300,TX,78557
LA FERIA,-97.826115,8446,TX,78559
LINN,-98.17987,1244,TX,78563
BAYVIEW,-97.490402,9033,TX,78566
LYFORD,-97.781653,2757,TX,78569
MERCEDES,-97.918503,21450,TX,78570
ALTON,-98.342647,67604,TX,78572
PHARR,-98.187022,36070,TX,78577
PORT ISABEL,-97.254389,9335,TX,78578
RAYMONDVILLE,-97.79666,11642,TX,78580
RIO GRANDE CITY,-98.810444,19113,TX,78582
RIO HONDO,-97.551311,4990,TX,78583
ROMA,-99.002479,14612,TX,78584
SAN BENITO,-97.644748,28609,TX,78586
SAN ISIDRO,-98.416147,468,TX,78588
SAN JUAN,-98.153729,18419,TX,78589
SAN PERLITA,-97.615699,886,TX,78590
SANTA ELENA,-98.519412,223,TX,78591
SANTA ROSA,-97.825663,3393,TX,78593
SEBASTIAN,-97.774728,2137,TX,78594
SULLIVAN CITY,-98.562713,3351,TX,78595
WESLACO,-97.988714,40652,TX,78596
SOUTH PADRE ISLA,-97.167294,1796,TX,78597
PORT MANSFIELD,-97.427982,287,TX,78598
BASTROP,-97.292101,10588,TX,78602
BEBE,-97.626594,82,TX,78603
BERTRAM,-98.052932,1622,TX,78605
BLANCO,-98.410663,3152,TX,78606
BLUFFTON,-98.51503,31,TX,78607
BRIGGS,-97.970228,715,TX,78608
BUCHANAN DAM,-98.453226,1457,TX,78609
BUDA,-97.853422,7487,TX,78610
BURNET,-98.26424,8460,TX,78611
CEDAR CREEK,-97.497602,8026,TX,78612
CEDAR PARK,-97.817571,22192,TX,78613
COST,-97.553124,286,TX,78614
COUPLAND,-97.330364,2311,TX,78615
DALE,-97.580968,2666,TX,78616
DEL VALLE,-97.613443,5635,TX,78617
DOSS,-99.17072,54,TX,78618
DRIFTWOOD,-98.052372,1064,TX,78619
DRIPPING SPRINGS,-98.102947,3453,TX,78620
ELGIN,-97.373748,9852,TX,78621
FISCHER,-98.258283,459,TX,78623
FREDERICKSBURG,-98.879928,15125,TX,78624
GEORGETOWN,-97.670704,8153,TX,78626
ANDICE,-97.700939,14100,TX,78628
GONZALES,-97.449456,11297,TX,78629
HARPER,-99.241048,1144,TX,78631
HARWOOD,-97.490622,295,TX,78632
HUTTO,-97.567203,2314,TX,78634
HYE,-98.539607,341,TX,78635
JOHNSON CITY,-98.369082,2219,TX,78636
KINGSBURY,-97.830634,1073,TX,78638
KINGSLAND,-98.447492,2797,TX,78639
UHLAND,-97.837106,8770,TX,78640
LEANDER,-97.875166,10882,TX,78641
LIBERTY HILL,-97.931598,2028,TX,78642
SUNRISE BEACH,-98.652727,4802,TX,78643
LOCKHART,-97.676922,11690,TX,78644
JONESTOWN,-97.97023,4060,TX,78645
LULING,-97.649947,6587,TX,78648
MC DADE,-97.238556,721,TX,78650
MANCHACA,-97.853793,4049,TX,78652
MANOR,-97.532295,5359,TX,78653
CYPRESS MILL,-98.306992,13422,TX,78654
MARTINDALE,-97.79332,2081,TX,78655
MAXWELL,-97.852852,3974,TX,78656
PAIGE,-97.119771,1294,TX,78659
PFLUGERVILLE,-97.629895,12297,TX,78660
RED ROCK,-97.408058,1963,TX,78662
ROUND MOUNTAIN,-98.436514,169,TX,78663
ROUND ROCK,-97.668028,20142,TX,78664
SANDY,-98.509846,91,TX,78665
SAN MARCOS,-97.940418,39087,TX,78666
SPICEWOOD,-98.05392,2235,TX,78669
ALBERT,-98.655468,777,TX,78671
TOW,-98.459647,874,TX,78672
WILLOW CITY,-98.664589,104,TX,78675
WIMBERLEY,-98.11231,7004,TX,78676
WRIGHTSBORO,-97.503531,26,TX,78677
ROUND ROCK,-97.706171,17196,TX,78681
AUSTIN,-97.742559,3857,TX,78701
AUSTIN,-97.716589,21432,TX,78702
AUSTIN,-97.764809,18253,TX,78703
AUSTIN,-97.765788,39211,TX,78704
AUSTIN,-97.739627,23679,TX,78705
AUSTIN,-97.747187,2516,TX,78717
AUSTIN,-97.666701,5368,TX,78719
AUSTIN,-97.686798,9091,TX,78721
AUSTIN,-97.71495,5588,TX,78722
AUSTIN,-97.684941,22972,TX,78723
AUSTIN,-97.639587,6465,TX,78724
AUSTIN,-97.624301,2764,TX,78725
AUSTIN,-97.832649,871,TX,78726
AUSTIN,-97.719488,14276,TX,78727
AUSTIN,-97.681123,8051,TX,78728
AUSTIN,-97.768787,16611,TX,78729
AUSTIN,-97.824062,1021,TX,78730
AUSTIN,-97.760887,23276,TX,78731
AUSTIN,-97.900685,919,TX,78732
AUSTIN,-97.866633,4083,TX,78733
LAKEWAY,-97.957558,7495,TX,78734
AUSTIN,-97.841423,3463,TX,78735
AUSTIN,-97.915968,5812,TX,78736
AUSTIN,-97.942749,4135,TX,78737
AUSTIN,-97.982367,606,TX,78738
AUSTIN,-97.878433,3104,TX,78739
AUSTIN,-97.722317,25424,TX,78741
AUSTIN,-97.670349,1653,TX,78742
AUSTIN,-97.74723,23418,TX,78744
AUSTIN,-97.795599,48151,TX,78745
WEST LAKE HILLS,-97.808129,18855,TX,78746
CREEDMOOR,-97.762127,3070,TX,78747
AUSTIN,-97.822474,16288,TX,78748
